1014	     14.0434	1.0000
22933	      4.6832	0.3473
47323	      4.0550	0.3204
71257	      3.8843	0.3053
95380	      3.7839	0.2941
118112	      3.7509	0.2870
144801	      3.6257	0.2823
172359	      3.5260	0.2790
194311	      3.5443	0.2748
215929	      3.5620	0.2700
240794	      3.5345	0.2654
269322	      3.4640	0.2613
289570	      3.5024	0.2587
317166	      3.4510	0.2556
336161	      3.4943	0.2531
357492	      3.4973	0.2512
379686	      3.4819	0.2503
399255	      3.4917	0.2496
416818	      3.5084	0.2493
435429	      3.5161	0.2485
454120	      3.5220	0.2491
471019	      3.5403	0.2487
492697	      3.5239	0.2482
514651	      3.5054	0.2477
538916	      3.4764	0.2469
563109	      3.4533	0.2455
586171	      3.4333	0.2441
603827	      3.4453	0.2428
627806	      3.4159	0.2420
648867	      3.4068	0.2411
670561	      3.3974	0.2398
692599	      3.3856	0.2390
713018	      3.3779	0.2385
734086	      3.3699	0.2376
764539	      3.3222	0.2367
786201	      3.3129	0.2359
811043	      3.2887	0.2355
828631	      3.2919	0.2354
850744	      3.2816	0.2344
870103	      3.2823	0.2334
890149	      3.2770	0.2327
910394	      3.2690	0.2322
932885	      3.2525	0.2317
953526	      3.2436	0.2311
975783	      3.2305	0.2304
995426	      3.2263	0.2296
1016322	      3.2188	0.2286
1043612	      3.1919	0.2275
1072847	      3.1563	0.2267
1089200	      3.1574	0.2260
1106725	      3.1563	0.2253
1128664	      3.1439	0.2244
1145661	      3.1416	0.2237
1163368	      3.1353	0.2232
1180571	      3.1305	0.2226
1193607	      3.1372	0.2219
1207372	      3.1416	0.2212
1223315	      3.1407	0.2204
1241489	      3.1329	0.2197
1259710	      3.1266	0.2189
1277356	      3.1217	0.2180
1296915	      3.1114	0.2172
1314569	      3.1044	0.2165
1334093	      3.0936	0.2157
1352954	      3.0842	0.2149
1374677	      3.0689	0.2140
1390198	      3.0651	0.2133
1405171	      3.0596	0.2127
1424358	      3.0443	0.2121
1440361	      3.0353	0.2116
1454792	      3.0300	0.2109
1465131	      3.0312	0.2104
1478005	      3.0270	0.2099
1493487	      3.0174	0.2093
1502585	      3.0185	0.2089
1514202	      3.0135	0.2085
1521990	      3.0138	0.2083
1534282	      3.0055	0.2080
1544865	      3.0023	0.2076
1555775	      2.9964	0.2073
1564624	      2.9936	0.2071
1573504	      2.9902	0.2069
1583254	      2.9847	0.2067
1593170	      2.9796	0.2065
1601969	      2.9766	0.2063
1608241	      2.9764	0.2062
1614254	      2.9765	0.2061
