1014	     14.0434	1.0000
20228	      5.3095	0.1703
43388	      4.4227	0.1689
65181	      4.2464	0.1670
87592	      4.1203	0.1636
108933	      4.0670	0.1626
133981	      3.9185	0.1625
159984	      3.7988	0.1621
180383	      3.8180	0.1600
199956	      3.8466	0.1564
223629	      3.8058	0.1533
250231	      3.7283	0.1506
269093	      3.7689	0.1482
294899	      3.7116	0.1462
312739	      3.7561	0.1444
332911	      3.7556	0.1431
354131	      3.7331	0.1424
372537	      3.7422	0.1417
388712	      3.7620	0.1416
406279	      3.7684	0.1413
423104	      3.7802	0.1409
439121	      3.7975	0.1406
459397	      3.7793	0.1402
480238	      3.7566	0.1399
503035	      3.7244	0.1394
526290	      3.6949	0.1386
548936	      3.6661	0.1380
565328	      3.6799	0.1373
588207	      3.6459	0.1369
608293	      3.6340	0.1364
629139	      3.6211	0.1357
650248	      3.6061	0.1352
669737	      3.5962	0.1348
689688	      3.5868	0.1343
718814	      3.5336	0.1337
739345	      3.5229	0.1331
762456	      3.4983	0.1327
778921	      3.5020	0.1324
799902	      3.4902	0.1319
817894	      3.4918	0.1313
836663	      3.4865	0.1308
855555	      3.4785	0.1305
876689	      3.4610	0.1301
895912	      3.4522	0.1297
916409	      3.4399	0.1292
935108	      3.4344	0.1287
954465	      3.4274	0.1281
980247	      3.3982	0.1275
1008161	      3.3588	0.1271
1023398	      3.3605	0.1267
1040428	      3.3575	0.1263
1060422	      3.3462	0.1258
1075935	      3.3452	0.1254
1092509	      3.3386	0.1251
1108825	      3.3330	0.1248
1121258	      3.3397	0.1244
1134317	      3.3439	0.1240
1149825	      3.3414	0.1235
1166790	      3.3334	0.1231
1184226	      3.3259	0.1226
1200925	      3.3203	0.1220
1219382	      3.3093	0.1215
1236242	      3.3011	0.1210
1254777	      3.2892	0.1205
1272907	      3.2782	0.1200
1293747	      3.2609	0.1195
1308847	      3.2556	0.1190
1323129	      3.2493	0.1186
1341014	      3.2335	0.1182
1356109	      3.2239	0.1178
1369877	      3.2178	0.1174
1379925	      3.2184	0.1170
1391752	      3.2146	0.1167
1406114	      3.2049	0.1163
1414582	      3.2063	0.1161
1425618	      3.2007	0.1158
1433258	      3.2003	0.1156
1445192	      3.1907	0.1155
1455409	      3.1869	0.1152
1466197	      3.1795	0.1150
1474780	      3.1760	0.1149
1483384	      3.1719	0.1148
1492859	      3.1655	0.1147
1502653	      3.1590	0.1145
1511204	      3.1554	0.1144
1517344	      3.1547	0.1144
1523226	      3.1544	0.1143
